BUSINESS_CODE,BUSINESS_NAME_L,BUSINESS_NAME_M,BUSINESS_NAME_S
0917015,飲食店,居酒屋・スナック・バー,居酒屋
0918001,飲食店,喫茶店・カフェ,インターネットカフェ
0918003,飲食店,喫茶店・カフェ,和風喫茶店
0918004,飲食店,喫茶店・カフェ,カフェ
0918005,飲食店,喫茶店・カフェ,カラオケ喫茶
0918008,飲食店,喫茶店・カフェ,まんが喫茶
0918010,飲食店,喫茶店・カフェ,喫茶店
0918014,飲食店,喫茶店・カフェ,ケーキショップ
0918016,飲食店,喫茶店・カフェ,コーヒー専門店
0918017,飲食店,喫茶店・カフェ,紅茶専門店
0918018,飲食店,喫茶店・カフェ,中国茶専門店
